"date.time","depth","temperature","dissolved.oxygen","next.temp","next.depth","slope"
2021-07-25 12:20:00,1.5,13.2926666666667,7.41,13.24,1.6,-1.89873417721402
2021-07-25 12:20:00,1.6,13.24,7.41,NA,NA,NA
2021-07-25 12:25:00,0.4,19.557,7.98357142857143,19.3427777777778,0.6,-0.933609958506332
2021-07-25 12:25:00,0.6,19.3427777777778,7.81545454545454,19.1305555555556,0.7,-0.47120418848172
2021-07-25 12:25:00,0.7,19.1305555555556,7.66818181818182,18.9183333333333,0.8,-0.471204188481507
2021-07-25 12:25:00,0.8,18.9183333333333,7.52090909090909,18.7061111111111,0.9,-0.47120418848172
2021-07-25 12:25:00,0.9,18.7061111111111,7.37363636363636,16.9633333333333,1,-0.0573796620975447
2021-07-25 12:25:00,1,16.9633333333333,7.02075,13.5944444444444,1.2,-0.0593667546174141
2021-07-25 12:25:00,1.2,13.5944444444444,5.90375,13.4988888888889,1.3,-1.04651162790757
2021-07-25 12:25:00,1.3,13.4988888888889,5.34525,13.4033333333333,1.4,-1.0465116279065
2021-07-25 12:25:00,1.4,13.4033333333333,5.066,13.3077777777778,1.5,-1.04651162790757
2021-07-25 12:25:00,1.5,13.3077777777778,5.066,13.26,1.6,-2.09302325581301
2021-07-25 12:25:00,1.6,13.26,5.066,NA,NA,NA
2021-07-25 12:30:00,0.4,19.7116,7.995,19.5135555555556,0.6,-1.00987432675068
2021-07-25 12:30:00,0.6,19.5135555555556,7.81,19.2811111111111,0.7,-0.430210325047698
2021-07-25 12:30:00,0.7,19.2811111111111,7.69,19.0486666666667,0.8,-0.430210325047883
2021-07-25 12:30:00,0.8,19.0486666666667,7.57,18.8162222222222,0.9,-0.430210325047698
2021-07-25 12:30:00,0.9,18.8162222222222,7.45,17.062,1,-0.0570053204965804
2021-07-25 12:30:00,1,17.062,7.39,13.6691111111111,1.2,-0.0589468168718887
2021-07-25 12:30:00,1.2,13.6691111111111,7.39,13.5522222222222,1.3,-0.855513307984712
2021-07-25 12:30:00,1.3,13.5522222222222,7.39,13.4353333333333,1.4,-0.855513307984711
2021-07-25 12:30:00,1.4,13.4353333333333,7.39,13.3184444444444,1.5,-0.855513307984712
2021-07-25 12:30:00,1.5,13.3184444444444,7.39,13.26,1.6,-1.71102661597086
2021-07-25 12:30:00,1.6,13.26,7.39,NA,NA,NA
2021-07-25 12:35:00,0.4,19.726,8.07642857142857,19.5633333333333,0.6,-1.22950819672107
2021-07-25 12:35:00,0.6,19.5633333333333,7.85363636363636,19.3566666666667,0.7,-0.483870967742093
2021-07-25 12:35:00,0.7,19.3566666666667,7.73545454545455,19.15,0.8,-0.483870967741852
2021-07-25 12:35:00,0.8,19.15,7.61727272727273,18.9433333333333,0.9,-0.48387096774186
2021-07-25 12:35:00,0.9,18.9433333333333,7.49909090909091,17.1153333333333,1,-0.0547045951859956
2021-07-25 12:35:00,1,17.1153333333333,7.142875,13.5757777777778,1.2,-0.0565042692114524
2021-07-25 12:35:00,1.2,13.5757777777778,5.954375,13.4855555555556,1.3,-1.10837438423672
2021-07-25 12:35:00,1.3,13.4855555555556,5.360125,13.3953333333333,1.4,-1.1083743842355
2021-07-25 12:35:00,1.4,13.3953333333333,5.063,13.3051111111111,1.5,-1.10837438423672
2021-07-25 12:35:00,1.5,13.3051111111111,5.063,13.26,1.6,-2.21674876847349
2021-07-25 12:35:00,1.6,13.26,5.063,NA,NA,NA
2021-07-25 12:40:00,0.4,19.7846,8.08285714285714,19.6318888888889,0.6,-1.30966239813744
2021-07-25 12:40:00,0.6,19.6318888888889,7.69090909090909,19.4227777777778,0.7,-0.478214665249762
2021-07-25 12:40:00,0.7,19.4227777777778,7.59636363636364,19.2136666666667,0.8,-0.478214665249762
2021-07-25 12:40:00,0.8,19.2136666666667,7.50181818181818,19.0045555555556,0.9,-0.478214665249762
2021-07-25 12:40:00,0.9,19.0045555555556,7.40727272727273,17.1793333333333,1,-0.0547878492725367
2021-07-25 12:40:00,1,17.1793333333333,7.074,13.6317777777778,1.2,-0.0563768479077934
2021-07-25 12:40:00,1.2,13.6317777777778,5.93,13.5255555555556,1.3,-0.941422594142453
2021-07-25 12:40:00,1.3,13.5255555555556,5.358,13.4193333333333,1.4,-0.941422594141569
2021-07-25 12:40:00,1.4,13.4193333333333,5.072,13.3131111111111,1.5,-0.941422594142453
2021-07-25 12:40:00,1.5,13.3131111111111,5.072,13.26,1.6,-1.88284518828491
2021-07-25 12:40:00,1.6,13.26,5.072,NA,NA,NA
2021-07-25 12:45:00,0.4,19.815,8.03642857142857,19.6727777777778,0.6,-1.4062500000002
2021-07-25 12:45:00,0.6,19.6727777777778,7.77181818181818,19.4805555555556,0.7,-0.520231213872895
2021-07-25 12:45:00,0.7,19.4805555555556,7.60272727272727,19.2883333333333,0.8,-0.520231213872617
2021-07-25 12:45:00,0.8,19.2883333333333,7.43363636363636,19.0961111111111,0.9,-0.520231213872895
2021-07-25 12:45:00,0.9,19.0961111111111,7.26454545454545,17.254,1,-0.0542855419506608
2021-07-25 12:45:00,1,17.254,7.18,13.6504444444444,1.2,-0.0555007400098661
2021-07-25 12:45:00,1.2,13.6504444444444,7.18,13.5388888888889,1.3,-0.896414342629934
2021-07-25 12:45:00,1.3,13.5388888888889,7.18,13.4273333333333,1.4,-0.896414342629118
2021-07-25 12:45:00,1.4,13.4273333333333,7.18,13.3157777777778,1.5,-0.896414342629934
2021-07-25 12:45:00,1.5,13.3157777777778,7.18,13.26,1.6,-1.79282868525824
2021-07-25 12:45:00,1.6,13.26,7.18,NA,NA,NA
2021-07-25 12:50:00,0.4,19.9482,8.16214285714286,19.7787777777778,0.6,-1.1804826862541
2021-07-25 12:50:00,0.6,19.7787777777778,8.00454545454545,19.5505555555556,0.7,-0.43816942551124
2021-07-25 12:50:00,0.7,19.5505555555556,7.83181818181818,19.3223333333333,0.8,-0.438169425511049
2021-07-25 12:50:00,0.8,19.3223333333333,7.65909090909091,19.0941111111111,0.9,-0.43816942551124
2021-07-25 12:50:00,0.9,19.0941111111111,7.48636363636364,17.2486666666667,1,-0.0541874887109411
2021-07-25 12:50:00,1,17.2486666666667,7.4,13.6691111111111,1.2,-0.0558728582071013
2021-07-25 12:50:00,1.2,13.6691111111111,7.4,13.5522222222222,1.3,-0.855513307984712
2021-07-25 12:50:00,1.3,13.5522222222222,7.4,13.4353333333333,1.4,-0.855513307984711
2021-07-25 12:50:00,1.4,13.4353333333333,7.4,13.3184444444444,1.5,-0.855513307984712
2021-07-25 12:50:00,1.5,13.3184444444444,7.4,13.26,1.6,-1.71102661597086
2021-07-25 12:50:00,1.6,13.26,7.4,NA,NA,NA
2021-07-25 12:55:00,0.4,20.1108,8.22714285714286,19.9628888888889,0.6,-1.35216346153857
2021-07-25 12:55:00,0.6,19.9628888888889,8.21545454545454,19.7277777777778,0.7,-0.425330812854458
2021-07-25 12:55:00,0.7,19.7277777777778,8.04818181818182,19.4926666666667,0.8,-0.425330812854465
2021-07-25 12:55:00,0.8,19.4926666666667,7.88090909090909,19.2575555555556,0.9,-0.425330812854464
2021-07-25 12:55:00,0.9,19.2575555555556,7.71363636363636,17.3553333333333,1,-0.0525700934579417
2021-07-25 12:55:00,1,17.3553333333333,7.63,13.6824444444444,1.2,-0.0544530493707646
2021-07-25 12:55:00,1.2,13.6824444444444,7.63,13.5788888888889,1.3,-0.965665236052018
2021-07-25 12:55:00,1.3,13.5788888888889,7.63,13.4753333333333,1.4,-0.965665236051088
2021-07-25 12:55:00,1.4,13.4753333333333,7.63,13.3717777777778,1.5,-0.965665236052018
2021-07-25 12:55:00,1.5,13.3717777777778,7.63,13.32,1.6,-1.93133047210221
2021-07-25 12:55:00,1.6,13.32,7.63,NA,NA,NA
2021-07-25 13:00:00,0.4,20.1412,8.22642857142857,19.9726666666667,0.6,-1.18670886075972
2021-07-25 13:00:00,0.6,19.9726666666667,8.30272727272727,19.7233333333333,0.7,-0.40106951871647
2021-07-25 13:00:00,0.7,19.7233333333333,8.09909090909091,19.474,0.8,-0.401069518716631
2021-07-25 13:00:00,0.8,19.474,7.89545454545455,19.2246666666667,0.9,-0.40106951871663
2021-07-25 13:00:00,0.9,19.2246666666667,7.69181818181818,17.3286666666667,1,-0.0527426160337552
2021-07-25 13:00:00,1,17.3286666666667,7.264875,13.678,1.2,-0.0547845142439732
2021-07-25 13:00:00,1.2,13.678,5.964375,13.57,1.3,-0.925925925925922
2021-07-25 13:00:00,1.3,13.57,5.314125,13.462,1.4,-0.92592592592592
2021-07-25 13:00:00,1.4,13.462,4.989,13.354,1.5,-0.925925925925922
2021-07-25 13:00:00,1.5,13.354,4.989,13.3,1.6,-1.85185185185191
2021-07-25 13:00:00,1.6,13.3,4.989,NA,NA,NA
2021-07-25 13:05:00,0.4,20.1796,8.29214285714286,19.9913333333333,0.6,-1.06232294617545
2021-07-25 13:05:00,0.6,19.9913333333333,8.07272727272727,19.7366666666667,0.7,-0.392670157068163
2021-07-25 13:05:00,0.7,19.7366666666667,7.94909090909091,19.482,0.8,-0.392670157068011
2021-07-25 13:05:00,0.8,19.482,7.82545454545455,19.2273333333333,0.9,-0.39267015706801
2021-07-25 13:05:00,0.9,19.2273333333333,7.70181818181818,17.3686666666667,1,-0.0538020086083234
2021-07-25 13:05:00,1,17.3686666666667,7.327625,13.7757777777778,1.2,-0.0556655121227113
2021-07-25 13:05:00,1.2,13.7757777777778,6.078125,13.6455555555556,1.3,-0.767918088737335
2021-07-25 13:05:00,1.3,13.6455555555556,5.453375,13.5153333333333,1.4,-0.767918088736747
2021-07-25 13:05:00,1.4,13.5153333333333,5.141,13.3851111111111,1.5,-0.767918088737325
2021-07-25 13:05:00,1.5,13.3851111111111,5.141,13.32,1.6,-1.53583617747469
2021-07-25 13:05:00,1.6,13.32,5.141,NA,NA,NA
2021-07-25 13:10:00,0.4,20.2382,8.34,20.0954444444444,0.6,-1.40099626400954
2021-07-25 13:10:00,0.6,20.0954444444444,8.27727272727273,19.8738888888889,0.7,-0.451354062186671
2021-07-25 13:10:00,0.7,19.8738888888889,8.20090909090909,19.6523333333333,0.8,-0.451354062186469
2021-07-25 13:10:00,0.8,19.6523333333333,8.12454545454545,19.4307777777778,0.9,-0.451354062186671
2021-07-25 13:10:00,0.9,19.4307777777778,8.04818181818182,17.4913333333333,1,-0.0515611572615282
2021-07-25 13:10:00,1,17.4913333333333,8.01,13.7197777777778,1.2,-0.0530285175583321
2021-07-25 13:10:00,1.2,13.7197777777778,8.01,13.6055555555556,1.3,-0.875486381323132
2021-07-25 13:10:00,1.3,13.6055555555556,8.01,13.4913333333333,1.4,-0.875486381322354
2021-07-25 13:10:00,1.4,13.4913333333333,8.01,13.3771111111111,1.5,-0.875486381323132
2021-07-25 13:10:00,1.5,13.3771111111111,8.01,13.32,1.6,-1.75097276264626
2021-07-25 13:10:00,1.6,13.32,8.01,NA,NA,NA
2021-07-25 13:15:00,0.4,20.364,8.34857142857143,20.2555555555556,0.6,-1.84426229508269
2021-07-25 13:15:00,0.6,20.2555555555556,8.33909090909091,20.0511111111111,0.7,-0.489130434782481
2021-07-25 13:15:00,0.7,20.0511111111111,8.19363636363636,19.8466666666667,0.8,-0.489130434782711
2021-07-25 13:15:00,0.8,19.8466666666667,8.04818181818182,19.6422222222222,0.9,-0.489130434782473
2021-07-25 13:15:00,0.9,19.6422222222222,7.90272727272727,17.662,1,-0.0504993827853221
2021-07-25 13:15:00,1,17.662,7.468125,13.7757777777778,1.2,-0.0514638609332116
2021-07-25 13:15:00,1.2,13.7757777777778,6.020625,13.6455555555556,1.3,-0.767918088737335
2021-07-25 13:15:00,1.3,13.6455555555556,5.296875,13.5153333333333,1.4,-0.767918088736747
2021-07-25 13:15:00,1.4,13.5153333333333,4.935,13.3851111111111,1.5,-0.767918088737325
2021-07-25 13:15:00,1.5,13.3851111111111,4.935,13.32,1.6,-1.53583617747469
2021-07-25 13:15:00,1.6,13.32,4.935,NA,NA,NA
2021-07-25 13:20:00,0.4,20.4242,8.47785714285714,20.3187777777778,0.6,-1.89713322091105
2021-07-25 13:20:00,0.6,20.3187777777778,8.41818181818182,20.1305555555556,0.7,-0.531286894923318
2021-07-25 13:20:00,0.7,20.1305555555556,8.30727272727273,19.9423333333333,0.8,-0.531286894923038
2021-07-25 13:20:00,0.8,19.9423333333333,8.19636363636364,19.7541111111111,0.9,-0.531286894923328
2021-07-25 13:20:00,0.9,19.7541111111111,8.08545454545454,17.766,1,-0.0502989996087858
2021-07-25 13:20:00,1,17.766,7.664625,13.8317777777778,1.2,-0.0508359692724811
2021-07-25 13:20:00,1.2,13.8317777777778,6.203125,13.6855555555556,1.3,-0.683890577507705
2021-07-25 13:20:00,1.3,13.6855555555556,5.472375,13.5393333333333,1.4,-0.68389057750723
2021-07-25 13:20:00,1.4,13.5393333333333,5.107,13.3931111111111,1.5,-0.683890577507705
2021-07-25 13:20:00,1.5,13.3931111111111,5.107,13.32,1.6,-1.36778115501541
2021-07-25 13:20:00,1.6,13.32,5.107,NA,NA,NA
2021-07-25 13:25:00,0.4,20.5362,8.45,20.4165555555556,0.6,-1.67161961367075
2021-07-25 13:25:00,0.6,20.4165555555556,8.44090909090909,20.2061111111111,0.7,-0.47518479408646
2021-07-25 13:25:00,0.7,20.2061111111111,8.28636363636364,19.9956666666667,0.8,-0.475184794086693
2021-07-25 13:25:00,0.8,19.9956666666667,8.13181818181818,19.7852222222222,0.9,-0.47518479408646
2021-07-25 13:25:00,0.9,19.7852222222222,7.97727272727273,17.7633333333333,1,-0.0494587019838432
2021-07-25 13:25:00,1,17.7633333333333,7.5615,13.8033333333333,1.2,-0.0505050505050505
2021-07-25 13:25:00,1.2,13.8033333333333,6.2075,13.6766666666667,1.3,-0.789473684210935
2021-07-25 13:25:00,1.3,13.6766666666667,5.5305,13.55,1.4,-0.789473684210324
2021-07-25 13:25:00,1.4,13.55,5.192,13.4233333333333,1.5,-0.789473684210315
2021-07-25 13:25:00,1.5,13.4233333333333,5.192,13.36,1.6,-1.57894736842187
2021-07-25 13:25:00,1.6,13.36,5.192,NA,NA,NA
2021-07-25 13:30:00,0.4,20.5948,8.37071428571429,20.4584444444444,0.6,-1.46675358539718
2021-07-25 13:30:00,0.6,20.4584444444444,8.29545454545454,20.2188888888889,0.7,-0.417439703154083
2021-07-25 13:30:00,0.7,20.2188888888889,8.10818181818182,19.9793333333333,0.8,-0.417439703153917
2021-07-25 13:30:00,0.8,19.9793333333333,7.92090909090909,19.7397777777778,0.9,-0.417439703154083
2021-07-25 13:30:00,0.9,19.7397777777778,7.73363636363636,17.7553333333333,1,-0.0503919372900322
2021-07-25 13:30:00,1,17.7553333333333,7.315,13.878,1.2,-0.0515818431911971
2021-07-25 13:30:00,1.2,13.878,6.015,13.73,1.3,-0.675675675675678
2021-07-25 13:30:00,1.3,13.73,5.365,13.582,1.4,-0.675675675675676
2021-07-25 13:30:00,1.4,13.582,5.04,13.434,1.5,-0.67567567567567
2021-07-25 13:30:00,1.5,13.434,5.04,13.36,1.6,-1.35135135135136
2021-07-25 13:30:00,1.6,13.36,5.04,NA,NA,NA
2021-07-25 13:35:00,0.4,20.67,8.44571428571428,20.5277777777778,0.6,-1.4062500000002
2021-07-25 13:35:00,0.6,20.5277777777778,8.38272727272727,20.2855555555556,0.7,-0.412844036697286
2021-07-25 13:35:00,0.7,20.2855555555556,8.23909090909091,20.0433333333333,0.8,-0.412844036697117
2021-07-25 13:35:00,0.8,20.0433333333333,8.09545454545455,19.8011111111111,0.9,-0.412844036697286
2021-07-25 13:35:00,0.9,19.8011111111111,7.95181818181818,17.7953333333333,1,-0.0498559716374911
2021-07-25 13:35:00,1,17.7953333333333,7.51525,13.8868888888889,1.2,-0.0511712531271327
2021-07-25 13:35:00,1.2,13.8868888888889,6.05625,13.7477777777778,1.3,-0.718849840255656
2021-07-25 13:35:00,1.3,13.7477777777778,5.32675,13.6086666666667,1.4,-0.718849840255645
2021-07-25 13:35:00,1.4,13.6086666666667,4.962,13.4695555555556,1.5,-0.718849840255646
2021-07-25 13:35:00,1.5,13.4695555555556,4.962,13.4,1.6,-1.43769968051028
2021-07-25 13:35:00,1.6,13.4,4.962,NA,NA,NA
2021-07-25 13:40:00,0.4,20.759,8.60785714285714,20.6194444444444,0.6,-1.43312101910783
2021-07-25 13:40:00,0.6,20.6194444444444,8.58363636363636,20.3738888888889,0.7,-0.407239819004614
2021-07-25 13:40:00,0.7,20.3738888888889,8.52545454545455,20.1283333333333,0.8,-0.40723981900445
2021-07-25 13:40:00,0.8,20.1283333333333,8.46727272727273,19.8827777777778,0.9,-0.40723981900462
2021-07-25 13:40:00,0.9,19.8827777777778,8.40909090909091,17.8406666666667,1,-0.0489689319331848
2021-07-25 13:40:00,1,17.8406666666667,7.940875,13.8637777777778,1.2,-0.0502905677246311
2021-07-25 13:40:00,1.2,13.8637777777778,6.184375,13.7255555555556,1.3,-0.723472668810404
2021-07-25 13:40:00,1.3,13.7255555555556,5.306125,13.5873333333333,1.4,-0.723472668809881
2021-07-25 13:40:00,1.4,13.5873333333333,4.867,13.4491111111111,1.5,-0.723472668810404
2021-07-25 13:40:00,1.5,13.4491111111111,4.867,13.38,1.6,-1.44694533762084
2021-07-25 13:40:00,1.6,13.38,4.867,NA,NA,NA
2021-07-25 13:45:00,0.4,20.7606,8.53642857142857,20.6274444444444,0.6,-1.50200267022647
2021-07-25 13:45:00,0.6,20.6274444444444,8.27727272727273,20.4138888888889,0.7,-0.468262226847153
2021-07-25 13:45:00,0.7,20.4138888888889,8.20090909090909,20.2003333333333,0.8,-0.468262226846943
2021-07-25 13:45:00,0.8,20.2003333333333,8.12454545454545,19.9867777777778,0.9,-0.468262226847153
2021-07-25 13:45:00,0.9,19.9867777777778,8.04818181818182,17.9206666666667,1,-0.0484001075557949
2021-07-25 13:45:00,1,17.9206666666667,7.63675,13.8637777777778,1.2,-0.0492988606485537
2021-07-25 13:45:00,1.2,13.8637777777778,6.14375,13.7255555555556,1.3,-0.723472668810404
2021-07-25 13:45:00,1.3,13.7255555555556,5.39725,13.5873333333333,1.4,-0.723472668809881
2021-07-25 13:45:00,1.4,13.5873333333333,5.024,13.4491111111111,1.5,-0.723472668810404
2021-07-25 13:45:00,1.5,13.4491111111111,5.024,13.38,1.6,-1.44694533762084
2021-07-25 13:45:00,1.6,13.38,5.024,NA,NA,NA
2021-07-25 13:50:00,0.4,20.799,8.54714285714286,20.6727777777778,0.6,-1.5845070422538
2021-07-25 13:50:00,0.6,20.6727777777778,8.22181818181818,20.4805555555556,0.7,-0.520231213872895
2021-07-25 13:50:00,0.7,20.4805555555556,8.11272727272727,20.2883333333333,0.8,-0.520231213872617
2021-07-25 13:50:00,0.8,20.2883333333333,8.00363636363636,20.0961111111111,0.9,-0.520231213872895
2021-07-25 13:50:00,0.9,20.0961111111111,7.89454545454545,18.0166666666667,1,-0.0480897675661245
2021-07-25 13:50:00,1,18.0166666666667,7.47925,13.91,1.2,-0.0487012987012983
2021-07-25 13:50:00,1.2,13.91,6.03625,13.77,1.3,-0.714285714285712
2021-07-25 13:50:00,1.3,13.77,5.31475,13.63,1.4,-0.71428571428572
2021-07-25 13:50:00,1.4,13.63,4.954,13.49,1.5,-0.714285714285712
2021-07-25 13:50:00,1.5,13.49,4.954,13.42,1.6,-1.42857142857142
2021-07-25 13:50:00,1.6,13.42,4.954,NA,NA,NA
2021-07-25 13:55:00,0.4,20.8656,8.56142857142857,20.7413333333333,0.6,-1.60944206008542
2021-07-25 13:55:00,0.6,20.7413333333333,8.47,20.5466666666667,0.7,-0.513698630137155
2021-07-25 13:55:00,0.7,20.5466666666667,8.33,20.352,0.8,-0.513698630136903
2021-07-25 13:55:00,0.8,20.352,8.19,20.1573333333333,0.9,-0.513698630136893
2021-07-25 13:55:00,0.9,20.1573333333333,8.05,18.0886666666667,1,-0.0483403158233983
2021-07-25 13:55:00,1,18.0886666666667,7.594,13.9935555555556,1.2,-0.0488387236813546
2021-07-25 13:55:00,1.2,13.9935555555556,6.05,13.8411111111111,1.3,-0.655976676384602
2021-07-25 13:55:00,1.3,13.8411111111111,5.278,13.6886666666667,1.4,-0.655976676385028
2021-07-25 13:55:00,1.4,13.6886666666667,4.892,13.5362222222222,1.5,-0.655976676384602
2021-07-25 13:55:00,1.5,13.5362222222222,4.892,13.46,1.6,-1.31195335277007
2021-07-25 13:55:00,1.6,13.46,4.892,NA,NA,NA
2021-07-25 14:00:00,0.4,20.9616,8.59,20.8524444444444,0.6,-1.83224755700252
2021-07-25 14:00:00,0.6,20.8524444444444,8.52090909090909,20.6488888888889,0.7,-0.491266375545986
2021-07-25 14:00:00,0.7,20.6488888888889,8.44636363636364,20.4453333333333,0.8,-0.491266375545737
2021-07-25 14:00:00,0.8,20.4453333333333,8.37181818181818,20.2417777777778,0.9,-0.491266375545986
2021-07-25 14:00:00,0.9,20.2417777777778,8.29727272727273,18.15,1,-0.0478062254329114
2021-07-25 14:00:00,1,18.15,7.863375,14.0166666666667,1.2,-0.0483870967741939
2021-07-25 14:00:00,1.2,14.0166666666667,6.276875,13.8633333333333,1.3,-0.652173913043196
2021-07-25 14:00:00,1.3,13.8633333333333,5.483625,13.71,1.4,-0.652173913043625
2021-07-25 14:00:00,1.4,13.71,5.087,13.5566666666667,1.5,-0.652173913043619
2021-07-25 14:00:00,1.5,13.5566666666667,5.087,13.48,1.6,-1.30434782608639
2021-07-25 14:00:00,1.6,13.48,5.087,NA,NA,NA
2021-07-25 14:05:00,0.4,20.9776,8.57928571428572,20.8524444444444,0.6,-1.59801136363583
2021-07-25 14:05:00,0.6,20.8524444444444,8.36727272727273,20.6488888888889,0.7,-0.491266375545986
2021-07-25 14:05:00,0.7,20.6488888888889,8.29090909090909,20.4453333333333,0.8,-0.491266375545737
2021-07-25 14:05:00,0.8,20.4453333333333,8.21454545454545,20.2417777777778,0.9,-0.491266375545986
2021-07-25 14:05:00,0.9,20.2417777777778,8.13818181818182,18.126,1,-0.0472639428631442
2021-07-25 14:05:00,1,18.126,7.686375,13.9651111111111,1.2,-0.0480666524246954
2021-07-25 14:05:00,1.2,13.9651111111111,6.031875,13.8322222222222,1.3,-0.752508361203953
2021-07-25 14:05:00,1.3,13.8322222222222,5.204625,13.6993333333333,1.4,-0.752508361203951
2021-07-25 14:05:00,1.4,13.6993333333333,4.791,13.5664444444444,1.5,-0.752508361203953
2021-07-25 14:05:00,1.5,13.5664444444444,4.791,13.5,1.6,-1.50501672240903
2021-07-25 14:05:00,1.6,13.5,4.791,NA,NA,NA
2021-07-25 14:10:00,0.4,20.9994,8.58214285714286,20.8881111111111,0.6,-1.79712460063879
2021-07-25 14:10:00,0.6,20.8881111111111,8.45818181818182,20.6972222222222,0.7,-0.523864959254918
2021-07-25 14:10:00,0.7,20.6972222222222,8.30727272727273,20.5063333333333,0.8,-0.523864959254909
2021-07-25 14:10:00,0.8,20.5063333333333,8.15636363636364,20.3154444444444,0.9,-0.523864959254918
2021-07-25 14:10:00,0.9,20.3154444444444,8.00545454545455,18.1633333333333,1,-0.0464660023749292
2021-07-25 14:10:00,1,18.1633333333333,7.532375,13.9277777777778,1.2,-0.047219307450158
2021-07-25 14:10:00,1.2,13.9277777777778,5.941875,13.8055555555556,1.3,-0.818181818181965
2021-07-25 14:10:00,1.3,13.8055555555556,5.146625,13.6833333333333,1.4,-0.818181818181297
2021-07-25 14:10:00,1.4,13.6833333333333,4.749,13.5611111111111,1.5,-0.818181818181965
2021-07-25 14:10:00,1.5,13.5611111111111,4.749,13.5,1.6,-1.63636363636395
2021-07-25 14:10:00,1.6,13.5,4.749,NA,NA,NA
